kind,itemstring,mod,era,modern,file
node,mcl_trees:tree_cherry_blossom,mcl_cherry_blossom,1.20,yes,mods/ITEMS/mcl_cherry_blossom/init.lua
node,mcl_trees:wood_cherry_blossom,mcl_cherry_blossom,1.20,yes,mods/ITEMS/mcl_cherry_blossom/init.lua
craftitem,mcl_pottery_sherds:,mcl_pottery_sherds,1.20,yes,mods/ITEMS/mcl_pottery_sherds/init.lua
node,mcl_pottery_sherds:pot,mcl_pottery_sherds,1.20,yes,mods/ITEMS/mcl_pottery_sherds/init.lua
entity,mcl_pottery_sherds:pot_face,mcl_pottery_sherds,1.20,yes,mods/ITEMS/mcl_pottery_sherds/init.lua
tool,mcl_sus_nodes:brush,mcl_sus_nodes,1.20,yes,mods/ITEMS/mcl_sus_nodes/init.lua
entity,mcl_sus_nodes:item_entity,mcl_sus_nodes,1.20,yes,mods/ITEMS/mcl_sus_nodes/init.lua
biome,PaleGarden,mcl_biomes,1.21+,yes,mods/MAPGEN/mcl_biomes/init.lua
craftitem,mcl_boats:boat_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
craftitem,mcl_boats:boat_pale_oak_chest,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_buttons:button_pale_oak_off,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_buttons:button_pale_oak_on,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_fences:pale_oak_fence,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_fences:pale_oak_fence_gate,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_fences:pale_oak_fence_gate_open,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_flowerpots:flower_pot_sapling_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_pale_oak:block_of_resin,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/resin_blocks.lua
node,mcl_pale_oak:chiseled_resin_brick,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/resin_blocks.lua
node,mcl_pale_oak:hanging_moss,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/plants.lua
node,mcl_pale_oak:hanging_moss_tip,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/plants.lua
node,mcl_pale_oak:pale_moss,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/plants.lua
node,mcl_pale_oak:pale_moss_carpet,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/plants.lua
craftitem,mcl_pale_oak:resin_brick,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/resin_blocks.lua
node,mcl_pale_oak:resin_brick_block,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/resin_blocks.lua
craftitem,mcl_pale_oak:resin_clump,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/resin_blocks.lua
node,mcl_pressureplates:pressure_plate_pale_oak_off,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_pressureplates:pressure_plate_pale_oak_on,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_signs:hanging_sign_attached_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_signs:hanging_sign_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_signs:hanging_sign_wall_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_signs:standing_sign_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_signs:wall_sign_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_stairs:slab_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_stairs:slab_pale_oak_double,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_stairs:slab_pale_oak_top,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_stairs:stair_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_trees:bark_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_trees:bark_stripped_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_trees:leaves_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_trees:leaves_pale_oak_orphan,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_trees:sapling_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_trees:stripped_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_trees:tree_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
node,mcl_trees:wood_pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
wood,pale_oak,mcl_pale_oak,1.21+,yes,mods/ITEMS/mcl_pale_oak/init.lua
structure,ancient_hermitage,mcl_structures,1.21+,yes,mods/MAPGEN/mcl_structures/ancient_hermitage.lua
node,mcl_tools:heavy_core,mcl_tools,1.21+,yes,mods/ITEMS/mcl_tools/mace.lua
tool,mcl_tools:mace,mcl_tools,1.21+,yes,mods/ITEMS/mcl_tools/mace.lua
entity,mcl_trial_spawners:ominous_item_spawner,mcl_trial_spawners,1.21+,yes,mods/ITEMS/mcl_trial_spawners/item_spawner.lua
node,mcl_trial_spawners:ominous_trialspawner,mcl_trial_spawners,1.21+,yes,mods/ITEMS/mcl_trial_spawners/init.lua
node,mcl_trial_spawners:ominous_trialspawner_on,mcl_trial_spawners,1.21+,yes,mods/ITEMS/mcl_trial_spawners/init.lua
node,mcl_trial_spawners:trialspawner,mcl_trial_spawners,1.21+,yes,mods/ITEMS/mcl_trial_spawners/init.lua
node,mcl_trial_spawners:trialspawner_on,mcl_trial_spawners,1.21+,yes,mods/ITEMS/mcl_trial_spawners/init.lua
node,:mcl_vaults:,mcl_vaults,1.21+,yes,mods/ITEMS/mcl_vaults/api.lua
entity,mcl_vaults:item_entity,mcl_vaults,1.21+,yes,mods/ITEMS/mcl_vaults/api.lua
entity,:3d_armor_stand:armor_entity,mcl_armor_stand,1.8-1.12,no,mods/ITEMS/mcl_armor_stand/init.lua
entity,mcl_armor_stand:armor_entity,mcl_armor_stand,1.8-1.12,no,mods/ITEMS/mcl_armor_stand/init.lua
node,mcl_armor_stand:armor_stand,mcl_armor_stand,1.8-1.12,no,mods/ITEMS/mcl_armor_stand/init.lua
node,mcl_banners:hanging_banner,mcl_banners,1.8-1.12,no,mods/ITEMS/mcl_banners/init.lua
entity,mcl_banners:hanging_banner,mcl_banners,1.8-1.12,no,mods/ITEMS/mcl_banners/init.lua
craftitem,mcl_banners:pattern_,mcl_banners,1.8-1.12,no,mods/ITEMS/mcl_banners/items.lua
node,mcl_banners:standing_banner,mcl_banners,1.8-1.12,no,mods/ITEMS/mcl_banners/init.lua
entity,mcl_banners:standing_banner,mcl_banners,1.8-1.12,no,mods/ITEMS/mcl_banners/init.lua
node,mcl_colorblocks:concrete_,mcl_colorblocks,1.8-1.12,no,mods/ITEMS/mcl_colorblocks/init.lua
node,mcl_colorblocks:concrete_powder_,mcl_colorblocks,1.8-1.12,no,mods/ITEMS/mcl_colorblocks/init.lua
node,mcl_colorblocks:glazed_terracotta_,mcl_colorblocks,1.8-1.12,no,mods/ITEMS/mcl_colorblocks/init.lua
node,mcl_colorblocks:hardened_clay,mcl_colorblocks,1.8-1.12,no,mods/ITEMS/mcl_colorblocks/init.lua
node,mcl_colorblocks:hardened_clay_,mcl_colorblocks,1.8-1.12,no,mods/ITEMS/mcl_colorblocks/init.lua
craftitem,mcl_maps:empty_map,mcl_maps,1.8-1.12,no,mods/ITEMS/mcl_maps/init.lua
craftitem,mcl_maps:filled_map,mcl_maps,1.8-1.12,no,mods/ITEMS/mcl_maps/init.lua
node,mcl_maps:filled_map_,mcl_maps,1.8-1.12,no,mods/ITEMS/mcl_maps/init.lua
node,mcl_maps:filled_map_hand,mcl_maps,1.8-1.12,no,mods/ITEMS/mcl_maps/init.lua
node,:mcl_monster_eggs:monster_egg_,mcl_monster_eggs,1.8-1.12,no,mods/ITEMS/mcl_monster_eggs/init.lua
node,mcl_observers:observer_down_off,mcl_observers,1.8-1.12,no,mods/ITEMS/REDSTONE/mcl_observers/init.lua
node,mcl_observers:observer_down_on,mcl_observers,1.8-1.12,no,mods/ITEMS/REDSTONE/mcl_observers/init.lua
node,mcl_observers:observer_off,mcl_observers,1.8-1.12,no,mods/ITEMS/REDSTONE/mcl_observers/init.lua
node,mcl_observers:observer_on,mcl_observers,1.8-1.12,no,mods/ITEMS/REDSTONE/mcl_observers/init.lua
node,mcl_observers:observer_up_off,mcl_observers,1.8-1.12,no,mods/ITEMS/REDSTONE/mcl_observers/init.lua
node,mcl_observers:observer_up_on,mcl_observers,1.8-1.12,no,mods/ITEMS/REDSTONE/mcl_observers/init.lua
node,mcl_ocean:prismarine,mcl_ocean,1.8-1.12,no,mods/ITEMS/mcl_ocean/prismarine.lua
node,mcl_ocean:prismarine_brick,mcl_ocean,1.8-1.12,no,mods/ITEMS/mcl_ocean/prismarine.lua
craftitem,mcl_ocean:prismarine_crystals,mcl_ocean,1.8-1.12,no,mods/ITEMS/mcl_ocean/prismarine.lua
node,mcl_ocean:prismarine_dark,mcl_ocean,1.8-1.12,no,mods/ITEMS/mcl_ocean/prismarine.lua
craftitem,mcl_ocean:prismarine_shard,mcl_ocean,1.8-1.12,no,mods/ITEMS/mcl_ocean/prismarine.lua
node,mcl_ocean:sea_lantern,mcl_ocean,1.8-1.12,no,mods/ITEMS/mcl_ocean/prismarine.lua
tool,mcl_shields:shield,mcl_shields,1.8-1.12,no,mods/ITEMS/mcl_shields/init.lua
tool,mcl_shields:shield_,mcl_shields,1.8-1.12,no,mods/ITEMS/mcl_shields/init.lua
entity,mcl_shields:shield_entity,mcl_shields,1.8-1.12,no,mods/ITEMS/mcl_shields/init.lua
node,mcl_sponges:sponge,mcl_sponges,1.8-1.12,no,mods/ITEMS/mcl_sponges/init.lua
node,mcl_sponges:sponge_wet,mcl_sponges,1.8-1.12,no,mods/ITEMS/mcl_sponges/init.lua
node,mcl_sponges:sponge_wet_river_water,mcl_sponges,1.8-1.12,no,mods/ITEMS/mcl_sponges/init.lua
structure,boulder,mcl_structures,1.8-1.12,no,mods/MAPGEN/mcl_structures/init.lua
structure,end_boat,mcl_structures,1.8-1.12,no,mods/MAPGEN/mcl_structures/end_city.lua
structure,end_gateway_portal,mcl_structures,1.8-1.12,no,mods/MAPGEN/mcl_structures/end_spawn.lua
structure,end_shipwreck,mcl_structures,1.8-1.12,no,mods/MAPGEN/mcl_structures/end_city.lua
structure,fossil,mcl_structures,1.8-1.12,no,mods/MAPGEN/mcl_structures/init.lua
structure,igloo,mcl_structures,1.8-1.12,no,mods/MAPGEN/mcl_structures/igloo.lua
structure,ocean_temple,mcl_structures,1.8-1.12,no,mods/MAPGEN/mcl_structures/shipwrecks.lua
structure,small_end_city,mcl_structures,1.8-1.12,no,mods/MAPGEN/mcl_structures/end_city.lua
craftitem,mcl_totems:totem,mcl_totems,1.8-1.12,no,mods/ITEMS/mcl_totems/init.lua
craftitem,mcl_totems:totem_wielded,mcl_totems,1.8-1.12,no,mods/ITEMS/mcl_totems/init.lua
mob,mobs_mc:endermite,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/endermite.lua
egg,mobs_mc:endermite,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/endermite.lua
mob,mobs_mc:evoker,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/villager_evoker.lua
egg,mobs_mc:evoker,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/villager_evoker.lua
mob,mobs_mc:guardian,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/guardian.lua
egg,mobs_mc:guardian,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/guardian.lua
mob,mobs_mc:guardian_elder,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/guardian_elder.lua
egg,mobs_mc:guardian_elder,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/guardian_elder.lua
mob,mobs_mc:husk,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/zombie.lua
egg,mobs_mc:husk,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/zombie.lua
mob,mobs_mc:killer_bunny,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/rabbit.lua
mob,mobs_mc:llama,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/llama.lua
egg,mobs_mc:llama,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/llama.lua
mob,mobs_mc:parrot,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/parrot.lua
egg,mobs_mc:parrot,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/parrot.lua
mob,mobs_mc:polar_bear,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/polar_bear.lua
egg,mobs_mc:polar_bear,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/polar_bear.lua
mob,mobs_mc:rabbit,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/rabbit.lua
egg,mobs_mc:rabbit,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/rabbit.lua
mob,mobs_mc:shulker,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/shulker.lua
egg,mobs_mc:shulker,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/shulker.lua
mob,mobs_mc:stray,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/skeleton+stray.lua
egg,mobs_mc:stray,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/skeleton+stray.lua
mob,mobs_mc:vex,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/vex.lua
egg,mobs_mc:vex,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/vex.lua
mob,mobs_mc:vindicator,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/villager_vindicator.lua
egg,mobs_mc:vindicator,mobs_mc,1.8-1.12,no,mods/ENTITIES/mobs_mc/villager_vindicator.lua
tool,mcl_armor:elytra,mcl_armor,beta,no,mods/ITEMS/mcl_armor/register.lua
node,mcl_beds:respawn_anchor_charged_,mcl_beds,beta,no,mods/ITEMS/mcl_beds/respawn_anchor.lua
entity,mcl_boats:boat,mcl_boats,beta,no,mods/ENTITIES/mcl_boats/init.lua
entity,mcl_boats:chest_boat,mcl_boats,beta,no,mods/ENTITIES/mcl_boats/init.lua
entity,mcl_boats:seat,mcl_boats,beta,no,mods/ENTITIES/mcl_boats/init.lua
craftitem,mcl_bows:arrow,mcl_bows,beta,no,mods/ITEMS/mcl_bows/arrow.lua
entity,mcl_bows:arrow_entity,mcl_bows,beta,no,mods/ITEMS/mcl_bows/arrow.lua
tool,mcl_bows:bow,mcl_bows,beta,no,mods/ITEMS/mcl_bows/bow.lua
tool,mcl_bows:bow_,mcl_bows,beta,no,mods/ITEMS/mcl_bows/bow.lua
tool,mcl_bows:crossbow,mcl_bows,beta,no,mods/ITEMS/mcl_bows/crossbow.lua
tool,mcl_bows:crossbow_,mcl_bows,beta,no,mods/ITEMS/mcl_bows/crossbow.lua
tool,mcl_bows:crossbow_loaded,mcl_bows,beta,no,mods/ITEMS/mcl_bows/crossbow.lua
craftitem,mcl_buckets:bucket_empty,mcl_buckets,beta,no,mods/ITEMS/mcl_buckets/init.lua
node,:mcl_buttons:button_,mcl_buttons,beta,no,mods/ITEMS/REDSTONE/mcl_buttons/init.lua
node,mcl_chests:,mcl_chests,beta,no,mods/ITEMS/mcl_chests/init.lua
entity,mcl_chests:chest,mcl_chests,beta,no,mods/ITEMS/mcl_chests/init.lua
node,mcl_chests:ender_chest,mcl_chests,beta,no,mods/ITEMS/mcl_chests/init.lua
node,mcl_chests:ender_chest_small,mcl_chests,beta,no,mods/ITEMS/mcl_chests/init.lua
craftitem,mcl_clock:clock,mcl_clock,beta,no,mods/ITEMS/mcl_clock/init.lua
node,mcl_cocoas:cocoa_,mcl_cocoas,beta,no,mods/ITEMS/mcl_cocoas/init.lua
craftitem,mcl_cocoas:cocoa_beans,mcl_cocoas,beta,no,mods/ITEMS/mcl_cocoas/init.lua
craftitem,:mcl_compass:,mcl_compass,beta,no,mods/ITEMS/mcl_compass/init.lua
craftitem,mcl_compass:compass,mcl_compass,beta,no,mods/ITEMS/mcl_compass/init.lua
node,mcl_compass:lodestone,mcl_compass,beta,no,mods/ITEMS/mcl_compass/init.lua
wood,acacia,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_trees.lua
wood,birch,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_trees.lua
wood,dark_oak,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_trees.lua
wood,jungle,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_trees.lua
node,mcl_core:andesite,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:andesite_smooth,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
craftitem,mcl_core:apple,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
craftitem,mcl_core:apple_gold,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
craftitem,mcl_core:apple_gold_enchanted,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
node,mcl_core:barrier,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_misc.lua
node,mcl_core:bedrock,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:blue_ice,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:bone_block,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_misc.lua
craftitem,mcl_core:bowl,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
craftitem,mcl_core:brick,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
node,mcl_core:brick_block,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:cactus,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_cactuscane.lua
node,mcl_core:cactus_flower,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_cactuscane.lua
craftitem,mcl_core:charcoal_lump,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
node,mcl_core:clay,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
craftitem,mcl_core:clay_lump,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
craftitem,mcl_core:coal_lump,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
node,mcl_core:coalblock,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:coarse_dirt,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:cobble,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:cobweb,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_misc.lua
node,mcl_core:crying_obsidian,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:deadbush,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_misc.lua
craftitem,mcl_core:diamond,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
node,mcl_core:diamondblock,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:diorite,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:diorite_smooth,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:dirt,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:dirt_with_grass,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
craftitem,mcl_core:emerald,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
node,mcl_core:emeraldblock,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
craftitem,mcl_core:flint,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
node,mcl_core:frosted_ice_,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:glass,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_glass.lua
node,mcl_core:glass_,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_glass.lua
node,mcl_core:glow_lichen,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_glow_lichen.lua
craftitem,mcl_core:gold_ingot,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
craftitem,mcl_core:gold_nugget,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
node,mcl_core:goldblock,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:granite,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:granite_smooth,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:grass_path,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:gravel,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:ice,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
craftitem,mcl_core:iron_ingot,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
craftitem,mcl_core:iron_nugget,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
node,mcl_core:ironblock,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:ladder,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_climb.lua
craftitem,mcl_core:lapis,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
node,mcl_core:lapisblock,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:lava_flowing,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_liquid.lua
node,mcl_core:lava_source,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_liquid.lua
node,mcl_core:light_,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_misc.lua
node,mcl_core:mossycobble,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:mycelium,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:obsidian,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:packed_ice,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
craftitem,mcl_core:paper,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
node,mcl_core:podzol,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:realm_barrier,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_misc.lua
node,mcl_core:redsand,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:redsandstone,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:redsandstonecarved,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:redsandstonesmooth,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:redsandstonesmooth2,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:reeds,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_cactuscane.lua
node,mcl_core:sand,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:sandstone,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:sandstonecarved,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:sandstonesmooth,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:sandstonesmooth2,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:slimeblock,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_misc.lua
node,mcl_core:snowblock,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
craftitem,mcl_core:stick,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
node,mcl_core:stone,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:stone_smooth,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:stone_with_coal,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:stone_with_diamond,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:stone_with_emerald,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:stone_with_gold,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:stone_with_iron,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:stone_with_lapis,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:stone_with_redstone,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:stone_with_redstone_lit,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:stonebrick,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:stonebrickcarved,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:stonebrickcracked,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
node,mcl_core:stonebrickmossy,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_base.lua
craftitem,mcl_core:sugar,mcl_core,beta,no,mods/ITEMS/mcl_core/craftitems.lua
node,mcl_core:vine,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_climb.lua
node,mcl_core:void,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_misc.lua
node,mcl_core:water_flowing,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_liquid.lua
node,mcl_core:water_source,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_liquid.lua
wood,oak,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_trees.lua
wood,spruce,mcl_core,beta,no,mods/ITEMS/mcl_core/nodes_trees.lua
node,mcl_crafting_table:crafting_table,mcl_crafting_table,beta,no,mods/ITEMS/mcl_crafting_table/init.lua
node,mcl_dispensers:dispenser,mcl_dispensers,beta,no,mods/ITEMS/REDSTONE/mcl_dispensers/init.lua
node,mcl_dispensers:dispenser_down,mcl_dispensers,beta,no,mods/ITEMS/REDSTONE/mcl_dispensers/init.lua
node,mcl_dispensers:dispenser_up,mcl_dispensers,beta,no,mods/ITEMS/REDSTONE/mcl_dispensers/init.lua
